Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
PET,13-Jul,188,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,189,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,190,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,191,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,192,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,193,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,194,0,0,0,0,0,7,0,0,0,0,0
PET,13-Jul,195,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,196,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,197,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,198,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,199,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,200,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,201,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,202,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,203,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,204,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,205,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,206,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,207,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,208,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,209,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,210,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,211,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,212,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,213,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,214,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,215,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,216,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,217,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,218,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,219,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,220,0,0,0,0,0,6,0,0,0,0,0
PET,13-Jul,221,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,222,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,223,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,224,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,225,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,226,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,227,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,228,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,229,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,230,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,231,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,232,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,233,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,234,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,235,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,236,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,237,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,238,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,239,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,240,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,241,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,242,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,243,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,244,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,245,40,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,246,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,247,0,0,0,0,0,0,0,0,0,0,0
PET,13-Jul,248,0,0,0,0,0,0,0,0,0,0,0
