Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
RIV,03-Aug,395,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,396,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,397,0,0,0,0,0,0,0,1,0,0,0,
RIV,03-Aug,398,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,399,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,400,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,401,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,402,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,403,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,404,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,405,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,406,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,407,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,408,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,409,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,410,0,35,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,411,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,412,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,413,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,414,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,415,0,28,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,416,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,417,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,418,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,419,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,420,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,421,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,422,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,423,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,424,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,425,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,426,0,0,45,0,0,0,0,0,0,0,0,
RIV,03-Aug,427,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,428,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,429,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,430,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,431,0,0,0,0,0,6,0,0,0,0,0,
RIV,03-Aug,432,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,433,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,434,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,435,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,436,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,437,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,438,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,439,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,440,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,441,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,442,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,443,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,444,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,445,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,446,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,447,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,448,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,449,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,450,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,451,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,452,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,453,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,454,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,455,0,0,0,0,0,2,0,0,0,0,0,
RIV,03-Aug,456,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,457,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,458,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,459,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,460,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,461,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,462,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,463,0,20,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,464,0,0,0,0,0,0,0,0,0,1,0,
RIV,03-Aug,465,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,466,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,467,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,468,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,469,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,470,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,471,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,472,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,473,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,474,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,475,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,476,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,477,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,478,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,479,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,480,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,481,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,482,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,483,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,484,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,485,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,486,0,0,0,0,0,6,0,0,0,0,0,
RIV,03-Aug,487,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,488,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,489,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,490,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,491,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,492,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,493,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,494,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,495,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,496,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,497,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,498,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,499,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,500,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,501,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,502,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,503,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,504,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,505,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,506,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,507,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,508,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,509,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,510,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,511,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,512,0,0,0,0,0,0,0,1,0,0,0,
RIV,03-Aug,513,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,514,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,515,0,0,0,0,0,2,0,0,0,0,0,
RIV,03-Aug,516,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,517,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,518,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,519,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,520,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,521,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,522,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,523,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,524,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,525,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,526,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,527,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,528,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,529,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,530,0,5,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,531,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,532,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,533,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,534,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,535,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,536,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,537,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,538,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,539,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,540,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,541,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,542,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,543,0,0,0,0,0,0,6,0,0,0,0,
RIV,03-Aug,544,0,0,0,0,0,0,6,0,0,0,0,
RIV,03-Aug,545,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,546,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,547,0,0,0,0,0,0,3,0,0,0,0,
RIV,03-Aug,548,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,549,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,550,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,551,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,552,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,553,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,554,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,555,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,556,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,557,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,558,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,559,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,560,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,561,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,562,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,563,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,564,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,565,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,566,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,567,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,568,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,569,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,570,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,571,0,0,0,0,0,5,0,0,0,0,0,
RIV,03-Aug,572,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,573,0,0,0,0,0,0,0,1,0,0,0,
RIV,03-Aug,574,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,575,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,576,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,577,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,578,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,579,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,580,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,581,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,582,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,583,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,584,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,585,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,586,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,587,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,588,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,589,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,590,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,591,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,592,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,593,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,594,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,595,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,596,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,597,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,598,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,599,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,600,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,601,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,602,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,603,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,604,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,605,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,606,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,607,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,608,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,609,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,610,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,611,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,612,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,613,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,614,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,615,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,616,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,617,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,618,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,619,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,620,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,621,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,622,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,623,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,624,0,0,0,0,0,0,0,0,0,0,0,
RIV,03-Aug,625,0,0,0,0,0,0,0,0,0,0,0,
