Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
BAG,21-Jul,171,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,172,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,173,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,174,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,175,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,176,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,177,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,178,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,179,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,180,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,181,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,182,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,183,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,184,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,185,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,186,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,187,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,188,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,189,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,190,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,191,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,192,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,193,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,194,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,195,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,196,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,197,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,198,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,199,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,200,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,201,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,202,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,203,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,204,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,205,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,206,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,207,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,208,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,209,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,210,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,211,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,212,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,213,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,214,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,215,0,0,0,0,0,7,0,0,0,0,0
BAG,21-Jul,216,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,217,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,218,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,219,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,220,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,221,0,0,0,0,0,6,0,0,0,0,0
BAG,21-Jul,222,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,223,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,224,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,225,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,226,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,227,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,228,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,229,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,230,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,231,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,232,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,233,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,234,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,235,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,236,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,237,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,238,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,239,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,240,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,241,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,242,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,243,0,0,0,0,0,7,0,0,0,0,0
BAG,21-Jul,244,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,245,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,246,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,247,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,248,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,249,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,250,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,251,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,252,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,253,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,254,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,255,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,256,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,257,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,258,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,259,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,260,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,261,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,262,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,263,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,264,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,265,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,266,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,267,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,268,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,269,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,270,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,271,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,272,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,273,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,274,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,275,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,276,0,0,0,0,0,5,0,0,0,0,0
BAG,21-Jul,277,0,0,0,0,0,5,0,0,0,0,0
BAG,21-Jul,278,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,279,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,280,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,281,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,282,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,283,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,284,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,285,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,286,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,287,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,288,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,289,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,290,0,0,0,0,0,0,0,0,0,0,0
