Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
MIN,14-Sep,70,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,71,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,72,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,73,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,74,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,75,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,76,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,77,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,78,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,79,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,80,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,81,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,82,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,83,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,84,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,85,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,86,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,87,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,88,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,89,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,90,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,91,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,92,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,93,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,94,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,95,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,96,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,97,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,98,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,99,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,100,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,101,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,102,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,103,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,104,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,105,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,106,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,107,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,108,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,109,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,110,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,111,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,112,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,113,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,114,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,115,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,116,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,117,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,118,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,119,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,120,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,121,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,122,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,123,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,124,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,125,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,126,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,127,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,128,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,129,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,130,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,131,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,132,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,133,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,134,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,135,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,136,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,137,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,138,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,139,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,140,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,141,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,142,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,143,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,144,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,145,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,146,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,147,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,148,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,149,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,150,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,151,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,152,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,153,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,154,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,155,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,156,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,157,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,158,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,159,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,160,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,161,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,162,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,163,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,164,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,165,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,166,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,167,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,168,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,169,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,170,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,171,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,172,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,173,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,174,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,175,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,176,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,177,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,178,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,179,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,180,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,181,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,182,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,183,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,184,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,185,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,186,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,187,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,188,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,189,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,190,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,191,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,192,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,193,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,194,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,195,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,196,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,197,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,198,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,199,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,200,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,201,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,202,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,203,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,204,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,205,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,206,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,207,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,208,0,17,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,209,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,210,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,211,0,15,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,212,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,213,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,214,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,215,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,216,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,217,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,218,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,219,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,220,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,221,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,222,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,223,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,224,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,225,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,226,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,227,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,228,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,229,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,230,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,231,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,232,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,233,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,234,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,235,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,236,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,237,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,238,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,239,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,240,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,241,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,242,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,243,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,244,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,245,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,246,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,247,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,248,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,249,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,250,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,251,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,252,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,253,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,254,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,255,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,256,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,257,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,258,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,259,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,260,0,0,0,0,0,6,0,0,0,0,0,White
MIN,14-Sep,261,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,262,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,263,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,264,1,0,0,0,0,0,0,0,0,0,0,"""X?"""
MIN,14-Sep,265,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,266,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,267,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,268,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,269,0,0,0,0,0,0,3,0,0,0,0,
MIN,14-Sep,270,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,271,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,272,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,273,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,274,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,275,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,276,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,277,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,278,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,279,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,280,0,0,0,0,0,0,1,0,0,0,0,
MIN,14-Sep,281,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,282,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,283,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,284,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,285,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,286,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,287,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,288,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,289,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,290,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,291,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,292,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,293,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,294,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,295,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,296,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,297,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,298,0,11,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,299,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,300,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,301,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,302,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,303,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,304,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,305,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,306,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,307,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,308,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,309,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,310,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,311,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,312,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,313,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,314,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,315,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,316,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,317,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,318,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,319,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,320,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,321,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,322,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,323,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,324,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,325,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,326,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,327,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,328,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,329,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,330,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,331,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,332,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,333,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,334,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,335,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,336,0,0,0,0,0,7,0,0,0,0,0,
MIN,14-Sep,337,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,338,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,339,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,340,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,341,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,342,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,343,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,344,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,345,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,346,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,347,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,348,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,349,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,350,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,351,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,352,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,353,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,354,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,355,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,356,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,357,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,358,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,359,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,360,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,361,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,362,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,363,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,364,0,0,0,0,0,0,0,0,1,0,0,
MIN,14-Sep,365,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,366,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,367,0,0,0,0,0,0,4,0,0,0,0,
MIN,14-Sep,368,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,369,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,370,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,371,0,0,0,0,0,0,2,0,0,0,0,
MIN,14-Sep,372,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,373,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,374,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,375,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,376,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,377,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,378,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,379,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,380,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,381,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,382,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,383,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,384,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,385,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,386,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,387,0,0,0,0,0,0,0,1,0,0,0,
MIN,14-Sep,388,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,389,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,390,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,391,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,392,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,393,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,394,0,0,0,0,0,0,0,0,0,0,0,
MIN,14-Sep,395,0,0,0,0,0,0,0,0,0,0,0,
