Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
PET,20-Jul,114,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,115,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,116,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,117,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,118,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,119,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,120,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,121,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,122,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,123,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,124,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,125,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,126,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,127,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,128,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,129,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,130,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,131,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,132,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,133,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,134,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,135,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,136,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,137,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,138,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,139,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,140,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,141,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,142,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,143,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,144,0,0,3,0,0,0,0,0,0,0,0
PET,20-Jul,145,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,146,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,147,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,148,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,149,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,150,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,151,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,152,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,153,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,154,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,155,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,156,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,157,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,158,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,159,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,160,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,161,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,162,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,163,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,164,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,165,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,166,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,167,35,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,168,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,169,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,170,0,0,0,0,0,3,0,0,0,0,0
PET,20-Jul,171,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,172,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,173,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,174,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,175,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,176,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,177,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,178,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,179,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,180,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,181,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,182,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,183,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,184,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,185,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,186,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,187,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,188,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,189,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,190,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,191,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,192,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,193,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,194,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,195,0,0,0,0,0,0,0,1,0,0,0
PET,20-Jul,196,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,197,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,198,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,199,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,200,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,201,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,202,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,203,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,204,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,205,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,206,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,207,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,208,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,209,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,210,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,211,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,212,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,213,33,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,214,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,215,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,216,0,24,0,0,0,0,0,0,0,0,0
PET,20-Jul,217,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,218,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,219,0,0,0,0,0,6,0,0,0,0,0
PET,20-Jul,220,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,221,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,222,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,223,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,224,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,225,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,226,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,227,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,228,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,229,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,230,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,231,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,232,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,233,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,234,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,235,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,236,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,237,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,238,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,239,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,240,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,241,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,242,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,243,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,244,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,245,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,246,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,247,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,248,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,249,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,250,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,251,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,252,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,253,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,254,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,255,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,256,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,257,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,258,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,259,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,260,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,261,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,262,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,263,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,264,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,265,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,266,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,267,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,268,26,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,269,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,270,22,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,271,19,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,272,36,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,273,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,274,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,275,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,276,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,277,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,278,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,279,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,280,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,281,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,282,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,283,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,284,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,285,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,286,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,287,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,288,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,289,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,290,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,291,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,292,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,293,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,294,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,295,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,296,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,297,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,298,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,299,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,300,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,301,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,302,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,303,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,304,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,305,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,306,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,307,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,308,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,309,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,310,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,311,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,312,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,313,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,314,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,315,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,316,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,317,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,318,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,319,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,320,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,321,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,322,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,323,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,324,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,325,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,326,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,327,0,0,0,0,0,5,0,0,0,0,0
PET,20-Jul,328,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,329,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,330,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,331,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,332,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,333,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,334,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,335,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,336,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,337,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,338,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,339,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,340,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,341,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,342,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,343,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,344,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,345,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,346,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,347,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,348,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,349,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,350,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,351,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,352,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,353,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,354,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,355,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,356,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,357,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,358,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,359,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,360,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,361,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,362,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,363,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,364,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,365,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,366,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,367,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,368,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,369,0,15,0,0,0,0,0,0,0,0,0
PET,20-Jul,370,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,371,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,372,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,373,30,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,374,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,375,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,376,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,377,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,378,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,379,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,380,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,381,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,382,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,383,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,384,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,385,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,386,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,387,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,388,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,389,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,390,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,391,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,392,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,393,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,394,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,395,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,396,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,397,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,398,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,399,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,400,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,401,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,402,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,403,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,404,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,405,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,406,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,407,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,408,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,409,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,410,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,411,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,412,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,413,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,414,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,415,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,416,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,417,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,418,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,419,0,0,0,0,0,0,0,0,0,0,0
PET,20-Jul,420,0,0,0,0,0,0,0,0,0,0,0
