Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,28,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,29,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,30,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,31,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,32,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,33,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,34,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,35,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,36,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,37,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,38,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,39,0,0,0,0,0,6,0,0,0,0,0,
PET,31-Aug,40,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,41,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,42,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,43,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,44,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,45,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,46,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,47,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,48,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,49,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,50,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,51,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,52,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,53,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,54,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,55,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,56,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,57,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,58,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,59,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,60,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,61,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,62,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,63,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,64,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,65,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,66,0,0,0,0,0,0,0,0,0,0,0,
